year,level,code,name,canton,originCount,totalWeight,baseline_total_min,step3_total_min,delta_total_min,delta_total_sec,delta_total_pax_min_day,baseline_rolling_min,step3_rolling_min,delta_rolling_min,delta_rolling_sec,delta_rolling_pax_min_day,baseline_dwell_min,step3_dwell_min,delta_dwell_min,delta_dwell_sec,delta_dwell_pax_min_day,baseline_transfer_min,step3_transfer_min,delta_transfer_min,delta_transfer_sec,delta_transfer_pax_min_day,baseline_waiting_min,step3_waiting_min,delta_waiting_min,delta_waiting_sec,delta_waiting_pax_min_day
2026,municipality,383,Büren an der Aare,BE,1,441.977922,28.493939,28.492044,-0.0018950000000010903,-0.11370000000006542,-0.8375481621904818,21.590557,21.603111,0.012553999999997956,0.7532399999998773,5.548590832787096,1.122642,1.12267,2.8000000000139025e-05,0.0016800000000083415,0.012375381816061445,5.78074,5.766263,-0.014476999999999407,-0.8686199999999644,-6.398514376793738,29.620081,29.620086,5.000000001587068e-06,0.0003000000000952241,0.002209889610701449
2026,municipality,3851,Davos,GR,8,2601.310737,27.782383,27.782093,-0.0002899999999996794,-0.017399999999980764,-0.7543801137291659,24.557939,24.557854,-8.500000000211116e-05,-0.00510000000012667,-0.22111141265049178,2.307009,2.306797,-0.00021199999999987895,-0.012719999999992737,-0.551477876243685,0.917435,0.917441,5.999999999950489e-06,0.00035999999999702936,0.015607864421871205,20.283567,20.283567,0.0,0.0,0.0
2026,municipality,386,Dotzigen,BE,1,190.859929,24.536376,24.534671,-0.0017050000000011778,-0.10230000000007067,-0.3254161789452248,18.594698,18.606099,0.011400999999999328,0.6840599999999597,2.175994050528872,0.730651,0.730706,5.499999999991623e-05,0.0032999999999949736,0.01049729609498401,5.211027,5.197866,-0.013160999999999312,-0.7896599999999587,-2.5119075255688688,29.648432,29.648436,4.000000000559112e-06,0.0002400000000335467,0.000763439716106712
2026,municipality,3863,Jenaz,GR,1,130.607182,31.784205,31.783743,-0.0004619999999988522,-0.027719999999931133,-0.06034051808385009,26.914787,26.914642,-0.0001449999999998397,-0.008699999999990382,-0.018938041389979062,1.877171,1.876832,-0.0003389999999998672,-0.02033999999999203,-0.04427583469798265,2.992247,2.992268,2.1000000000270802e-05,0.0012600000000162481,0.0027427508220353686,23.46916,23.46916,0.0,0.0,0.0
2026,municipality,387,Lengnau (BE),BE,1,602.764126,21.126633,21.126918,0.00028499999999809233,0.01709999999988554,0.17178777590885014,16.649326,16.650675,0.0013490000000011548,0.08094000000006929,0.8131288059746962,1.446691,1.447401,0.0007099999999999884,0.042599999999999305,0.427962529459993,3.030615,3.028841,-0.0017740000000001643,-0.10644000000000986,-1.0693035595240992,15.283351,15.283351,0.0,0.0,0.0
2026,municipality,3871,Klosters,GR,4,1899.396875,35.850105,35.849501,-0.0006040000000027135,-0.03624000000016281,-1.147235712505154,31.934101,31.933921,-0.00017999999999673832,-0.0107999999998043,-0.3418914374938048,2.691432,2.690993,-0.00043899999999963413,-0.026339999999978048,-0.833835228124305,1.224572,1.224587,1.5000000000098268e-05,0.0009000000000058961,0.02849095312518665,20.790223,20.790223,0.0,0.0,0.0
2026,municipality,3882,Küblis,GR,1,577.630251,33.899011,33.897855,-0.0011560000000017112,-0.06936000000010267,-0.6677405701569885,29.828112,29.82778,-0.000332000000000221,-0.01992000000001326,-0.19177324333212767,2.17847,2.177628,-0.0008420000000000094,-0.050520000000000564,-0.48636467134200545,1.892429,1.892446,1.700000000015578e-05,0.0010200000000093468,0.009819714267089984,16.569341,16.569341,0.0,0.0,0.0
2026,municipality,39,Thalheim an der Thur,ZH,1,95.847439,37.254059,37.250059,-0.003999999999997783,-0.239999999999867,-0.3833897559997875,26.335363,26.843367,0.5080039999999997,30.48023999999998,48.690882401755964,4.43042,4.487508,0.05708800000000025,3.425280000000015,5.471738597632023,6.488275,5.919184,-0.5690910000000002,-34.145460000000014,-54.54591490794902,14.902322,14.902322,0.0,0.0,0.0
2026,municipality,3901,Chur,GR,4,14847.523307,32.736587,32.730918,-0.005668999999997482,-0.3401399999998489,-84.1706096273456,29.96425,29.962523,-0.0017269999999989238,-0.10361999999993543,-25.641672751173022,1.67342,1.669225,-0.004194999999999949,-0.2516999999999969,-62.28536027286424,1.098917,1.099169,0.000252000000000141,0.01512000000000846,3.7415758733660933,12.777465,12.777465,0.0,0.0,0.0
2026,municipality,392,Pieterlen,BE,1,552.532387,21.373067,21.373328,0.0002610000000018431,0.015660000000110585,0.14421095300801837,16.822225,16.823582,0.0013569999999987203,0.08141999999992322,0.749786449158293,1.41055,1.411202,0.000652000000000097,0.03912000000000582,0.36025111632405354,3.140293,3.138544,-0.0017489999999997785,-0.10493999999998671,-0.9663791448628776,15.355856,15.355856,0.0,0.0,0.0
2026,municipality,3921,Arosa,GR,6,1149.504206,43.920256,43.92025,-5.999999999062311e-06,-0.00035999999994373866,-0.006897025234922123,38.751068,38.751063,-4.999999994481641e-06,-0.00029999999966889845,-0.005747521023656624,4.232683,4.23268,-2.9999999995311555e-06,-0.00017999999997186933,-0.0034485126174610614,0.936505,0.936507,1.999999999946489e-06,0.00011999999999678934,0.002299008411938489,29.64772,29.64772,0.0,0.0,0.0
2026,municipality,3945,Trimmis,GR,1,492.33225,18.125792,18.124654,-0.0011380000000009716,-0.0682800000000583,-0.5602741005004783,15.219967,15.219633,-0.00033400000000050056,-0.020040000000030034,-0.16443897150024644,1.228796,1.227991,-0.0008049999999999446,-0.04829999999999668,-0.39632746124997276,1.677029,1.67703,9.999999999177334e-07,5.9999999995064e-05,0.0004923322499594975,13.642772,13.642772,0.0,0.0,0.0
2026,municipality,3947,Zizers,GR,1,291.377909,21.260228,21.258882,-0.0013460000000016237,-0.08076000000009742,-0.3921946655144731,17.211556,17.211166,-0.00039000000000299906,-0.023400000000179944,-0.11363738451087385,1.561156,1.560198,-0.0009580000000000144,-0.057480000000000864,-0.27914003682200417,2.487517,2.487518,1.000000000139778e-06,6.000000000838668e-05,0.0002913779090407282,12.192479,12.192479,0.0,0.0,0.0
2026,municipality,3953,Maienfeld,GR,1,703.357401,27.067137,27.059982,-0.007154999999997358,-0.4292999999998415,-5.032522204153142,23.791042,23.893843,0.10280099999999948,6.168059999999969,72.30584418020062,1.127806,1.140889,0.013082999999999956,0.7849799999999973,9.202024877282968,2.148289,2.02525,-0.1230389999999999,-7.382339999999994,-86.54039126163893,10.511241,10.511241,0.0,0.0,0.0
2026,municipality,3954,Malans,GR,1,193.285196,26.719941,26.716321,-0.003619999999997958,-0.2171999999998775,-0.6996924095196054,22.291275,22.290213,-0.0010619999999974539,-0.06371999999984723,-0.20526887815150788,1.207463,1.20484,-0.002623000000000042,-0.15738000000000252,-0.5069870691080082,3.221203,3.221268,6.49999999997597e-05,0.0038999999999855817,0.012563537739953553,13.290852,13.290852,0.0,0.0,0.0
2026,municipality,3955,Landquart,GR,3,8518.124847,25.928613,25.922734,-0.00587900000000019,-0.3527400000000114,-50.07805597551461,23.800835,23.799036,-0.0017989999999983297,-0.10793999999989978,-15.324106599738771,1.084552,1.080242,-0.004310000000000036,-0.25860000000000216,-36.713118090570305,1.043225,1.043456,0.0002309999999998702,0.013859999999992212,1.9676868396558942,10.438999,10.438999,0.0,0.0,0.0
2026,municipality,3961,Grüsch,GR,1,326.542727,30.778888,30.775598,-0.003289999999999793,-0.19739999999998759,-1.0743255718299325,25.876477,25.87549,-0.0009870000000020696,-0.05922000000012417,-0.3222976715496758,1.316563,1.314207,-0.0023560000000000247,-0.14136000000000148,-0.7693346648120081,3.585847,3.585902,5.500000000013827e-05,0.0033000000000082963,0.017959849985045153,11.655582,11.655582,0.0,0.0,0.0
2026,municipality,3962,Schiers,GR,1,966.362584,30.24928,30.246677,-0.002603000000000577,-0.15618000000003462,-2.5154418061525576,26.657777,26.656985,-0.00079200000000057,-0.0475200000000342,-0.7653591665285508,1.478594,1.476739,-0.00185499999999994,-0.1112999999999964,-1.792602593319942,2.112909,2.112953,4.399999999993298e-05,0.002639999999995979,0.04251995369593523,14.091784,14.091784,0.0,0.0,0.0
2026,municipality,3972,Seewis im Prättigau,GR,1,55.258609,31.675712,31.669046,-0.006665999999999173,-0.39995999999995036,-0.36835388759395427,26.481405,26.479025,-0.0023799999999987165,-0.142799999999923,-0.13151548941992908,1.381753,1.376941,-0.0048120000000000385,-0.2887200000000023,-0.2659044265080021,3.812554,3.81308,0.0005259999999998044,0.031559999999988264,0.02906602833398919,21.381454,21.381454,0.0,0.0,0.0
2026,municipality,3981,Breil/Brigels,GR,2,190.355328,28.427618,28.427495,-0.00012299999999854094,-0.007379999999912457,-0.02341370534372226,25.143054,25.142984,-7.000000000090267e-05,-0.00420000000005416,-0.013324872960171827,2.434745,2.434648,-9.69999999997917e-05,-0.005819999999987502,-0.018464466815960347,0.849819,0.849864,4.499999999996174e-05,0.0026999999999977042,0.008565989759992716,29.180947,29.180947,0.0,0.0,0.0
2026,municipality,3982,Disentis/Mustér,GR,4,1228.251701,31.725498,31.725428,-7.000000000090267e-05,-0.00420000000005416,-0.08597761907110871,27.435238,27.435201,-3.6999999998954536e-05,-0.002219999999937272,-0.0454453129357159,3.811598,3.811537,-6.100000000008876e-05,-0.0036600000000053257,-0.07492335376110902,0.478662,0.47869,2.8000000000028002e-05,0.0016800000000016801,0.03439104762803439,29.274768,29.274768,0.0,0.0,0.0
2026,municipality,3985,Sumvitg,GR,2,155.7065,22.086049,22.085983,-6.600000000034356e-05,-0.003960000000020614,-0.010276629000053494,19.694006,19.693969,-3.700000000250725e-05,-0.002220000000150435,-0.0057611405003903954,1.739316,1.739262,-5.3999999999998494e-05,-0.0032399999999999096,-0.008408150999999765,0.652727,0.652752,2.5000000000052758e-05,0.0015000000000031655,0.003892662500008215,28.997631,28.997631,0.0,0.0,0.0
2026,municipality,3986,Tujetsch,GR,5,673.015596,23.531607,23.531613,5.999999999062311e-06,0.00035999999994373866,0.0040380935753689205,20.554084,20.5541,1.5999999998683734e-05,0.000959999999921024,0.010768249535114132,2.520351,2.520338,-1.2999999999596668e-05,-0.0007799999999758,-0.00874920274772855,0.457172,0.457175,2.9999999999752447e-06,0.00017999999999851468,0.002019046787983339,29.134515,29.134509,-5.999999999062311e-06,-0.00035999999994373866,-0.0040380935753689205
2026,municipality,3987,Trun,GR,1,180.813364,26.065279,26.065187,-9.199999999864872e-05,-0.005519999999918923,-0.01663482948775567,23.224318,23.224265,-5.300000000119098e-05,-0.003180000000071459,-0.009583108292215346,2.087674,2.0876,-7.399999999968543e-05,-0.004439999999981126,-0.013380188935943121,0.753287,0.753321,3.399999999997849e-05,0.0020399999999987095,0.006147654375996112,29.293267,29.293267,0.0,0.0,0.0
2026,municipality,4001,Aarau,AG,4,17735.342547,26.263792,26.235242,-0.028549999999999187,-1.7129999999999512,-506.34402971683556,21.303454,21.311458,0.008003999999999678,0.4802399999999807,141.9536817461823,1.968195,1.964855,-0.0033399999999998986,-0.20039999999999392,-59.236044106978206,2.992143,2.958929,-0.03321400000000008,-1.9928400000000046,-589.0616673560594,11.797582,11.789348,-0.008233999999999853,-0.49403999999999115,-146.03281053199538
2026,municipality,4003,Buchs (AG),AG,1,1263.86006,34.858489,34.858417,-7.199999999585316e-05,-0.0043199999997511895,-0.09099792431475898,21.494188,21.492188,-0.0020000000000024443,-0.12000000000014666,-2.527720120003089,4.640505,4.606237,-0.034267999999999965,-2.056079999999998,-43.30995653607995,8.723796,8.759993,0.03619699999999959,2.1718199999999754,45.74794259181948,14.350986,14.350986,0.0,0.0,0.0
2026,municipality,4006,Gränichen,AG,4,3876.95959,27.943198,27.943103,-9.499999999817987e-05,-0.005699999999890792,-0.3683111610429434,20.170392,20.166814,-0.0035780000000009693,-0.21468000000005816,-13.871761413023759,2.278646,2.256515,-0.022131000000000345,-1.3278600000000207,-85.80099268629134,5.49416,5.519774,0.025614000000000026,1.5368400000000015,99.3044429382601,10.941689,10.941689,0.0,0.0,0.0
2026,municipality,4007,Hirschthal,AG,1,664.63253,8.804172,8.793146,-0.011025999999999314,-0.6615599999999588,-7.328238275779544,6.974921,6.97645,0.0015289999999996695,0.09173999999998017,1.0162231383697804,1.17142,1.165365,-0.0060549999999999216,-0.3632999999999953,-4.024349969149948,0.657831,0.651331,-0.006500000000000061,-0.3900000000000037,-4.32011144500004,11.144571,11.144203,-0.00036799999999992394,-0.022079999999995437,-0.24458477103994944
2026,municipality,4009,Muhen,AG,4,1800.611138,10.109263,10.095452,-0.013811000000000462,-0.8286600000000277,-24.86824042691883,8.064843,8.066766,0.001922999999999675,0.1153799999999805,3.4625752183734146,1.254101,1.246399,-0.007701999999999876,-0.46211999999999254,-13.868306984875776,0.79032,0.782287,-0.008033000000000068,-0.48198000000000407,-14.464309271554121,14.513031,14.512575,-0.0004559999999997899,-0.027359999999987394,-0.8210786789276217
2026,municipality,401,Aefligen,BE,1,210.966936,31.769887,31.769785,-0.00010200000000182285,-0.006120000000109371,-0.021518627472384564,23.78175,23.804432,0.022681999999999647,1.3609199999999788,4.785152042351926,3.491688,3.494432,0.0027440000000003018,0.1646400000000181,0.5788932723840636,4.496449,4.47092,-0.02552900000000058,-1.5317400000000347,-5.385774909144122,15.104793,15.104793,0.0,0.0,0.0
2026,municipality,4010,Oberentfelden,AG,3,2399.151895,21.825848,21.792818,-0.033030000000000115,-1.981800000000007,-79.24398709185027,16.234706,16.238794,0.004087999999999425,0.24527999999996553,9.807732946758621,2.402596,2.380262,-0.022333999999999854,-1.3400399999999912,-53.58265842292965,3.188546,3.173762,-0.01478400000000013,-0.8870400000000078,-35.46906161568031,15.190098,15.189047,-0.0010510000000003572,-0.06306000000002143,-2.5215086416458568
2026,municipality,4012,Suhr,AG,1,303.202352,27.383043,27.382893,-0.00015000000000142677,-0.009000000000085606,-0.045480352800432604,20.324669,20.321834,-0.002835000000001031,-0.17010000000006187,-0.8595786679203127,2.099349,2.077716,-0.021633000000000013,-1.2979800000000008,-6.559176480816005,4.959026,4.983343,0.024316999999999922,1.4590199999999953,7.372971593583977,12.026973,12.026973,0.0,0.0,0.0
2026,municipality,4013,Unterentfelden,AG,2,1369.698662,20.106151,20.046878,-0.05927300000000102,-3.556380000000061,-81.1861487927274,14.736749,14.744633,0.007884000000000668,0.4730400000000401,10.798704251208916,2.267454,2.23336,-0.03409400000000007,-2.045640000000004,-46.698506182228094,3.101949,3.068885,-0.03306399999999998,-1.983839999999999,-45.287716560367976,11.708963,11.707105,-0.0018580000000003594,-0.11148000000002156,-2.5449001139964924
2026,municipality,4021,Baden,AG,1,14741.899909,27.125256,27.121205,-0.004051000000000471,-0.24306000000002825,-59.71943653136594,23.129036,23.136644,0.007608000000001169,0.45648000000007016,112.15637450768924,2.205402,2.217785,0.012383000000000255,0.7429800000000153,182.54894657315074,1.790817,1.766776,-0.0240410000000002,-1.442460000000012,-354.41001571227196,8.97029,8.97029,0.0,0.0,0.0
2026,municipality,4030,Killwangen,AG,1,2554.140044,26.314791,26.316854,0.002062999999999704,0.12377999999998224,5.269190910771244,21.088724,21.115885,0.027160999999999547,1.6296599999999728,69.37299773508285,2.687686,2.699187,0.011500999999999983,0.690059999999999,29.37516464604396,2.538381,2.501782,-0.03659900000000027,-2.195940000000016,-93.4789714703567,10.49371,10.49371,0.0,0.0,0.0
2026,municipality,4032,Mägenwil,AG,1,505.330508,30.781858,30.782179,0.00032099999999957163,0.019259999999974298,0.16221109306778353,24.465373,24.525404,0.060031000000002166,3.60186000000013,30.335495725749094,2.601001,2.614303,0.013301999999999925,0.7981199999999955,6.721906417415962,3.715483,3.642472,-0.07301099999999972,-4.380659999999983,-36.894685719587855,15.679569,15.679569,0.0,0.0,0.0
2026,municipality,4033,Mellingen,AG,1,1920.255336,31.540323,31.538843,-0.001480000000000814,-0.08880000000004884,-2.841977897281563,25.149806,25.207119,0.05731299999999706,3.4387799999998236,110.05559407216235,2.733501,2.748839,0.015337999999999852,0.9202799999999911,29.452876343567713,3.657016,3.582885,-0.07413099999999995,-4.447859999999997,-142.3504483130159,15.26503,15.26503,0.0,0.0,0.0
2026,municipality,4034,Neuenhof,AG,1,606.395859,24.982141,24.981796,-0.0003449999999993736,-0.020699999999962415,-0.20920657135462015,19.475744,19.476565,0.000821000000001959,0.04926000000011754,0.4978510002401879,2.831701,2.83581,0.00410900000000014,0.24654000000000842,2.491680584631085,2.674696,2.669421,-0.005275000000000141,-0.31650000000000844,-3.198738156225085,14.715413,14.715413,0.0,0.0,0.0
2026,municipality,404,Burgdorf,BE,4,8489.729246,29.246595,29.244656,-0.001939000000000135,-0.1163400000000081,-16.461585007995147,23.727858,23.753287,0.025428999999999036,1.5257399999999421,215.88532499652584,2.06023,2.060067,-0.00016299999999969117,-0.00977999999998147,-1.3838258670953782,3.458506,3.431301,-0.027204999999999924,-1.6322999999999954,-230.96308413742938,11.831803,11.829932,-0.0018710000000012883,-0.1122600000000773,-15.884283419276938
2026,municipality,4042,4042,AG,1,2134.228723,29.118023,29.111306,-0.00671700000000186,-0.4030200000001116,-14.335614332394972,23.215342,23.230646,0.015304000000000428,0.9182400000000257,32.66223637679292,2.289252,2.313213,0.023961000000000343,1.4376600000000206,51.13825443180374,3.613428,3.567447,-0.04598099999999983,-2.7588599999999897,-98.13397091226264,10.263911,10.263911,0.0,0.0,0.0
2026,municipality,4045,Wettingen,AG,1,2162.229749,27.50948,27.509542,6.199999999978445e-05,0.003719999999987067,0.13405824443753395,22.106996,22.11322,0.006223999999999563,0.3734399999999738,13.457717957775056,3.083019,3.08568,0.0026609999999998024,0.15965999999998814,5.753693362088573,2.319465,2.310641,-0.008824000000000165,-0.5294400000000099,-19.079515305176358,13.141151,13.141151,0.0,0.0,0.0
2026,municipality,4047,Würenlingen,AG,1,858.213525,29.694466,29.689207,-0.005258999999998792,-0.31553999999992755,-4.5133449279739635,23.21806,23.246319,0.02825899999999848,1.6955399999999088,24.252256002973695,1.216176,1.219529,0.0033530000000001614,0.20118000000000968,2.8775899493251385,5.260231,5.223359,-0.036871999999999794,-2.2123199999999876,-31.644049093799822,15.312785,15.312785,0.0,0.0,0.0
2026,municipality,4048,Würenlos,AG,1,606.385983,30.637313,30.638016,0.0007030000000014525,0.04218000000008715,0.4262893460498808,23.469058,23.485125,0.01606699999999961,0.9640199999999766,9.742803588860763,3.546868,3.552013,0.005145000000000177,0.30870000000001063,3.1198558825351075,3.621388,3.600877,-0.020510999999999946,-1.2306599999999968,-12.437582897312968,14.415734,14.415734,0.0,0.0,0.0
2026,municipality,406,Hasle bei Burgdorf,BE,2,1066.862665,31.909395,31.906945,-0.002449999999999619,-0.14699999999997715,-2.613813529249594,24.829929,24.835282,0.005352999999999497,0.3211799999999698,5.710915845744464,3.66405,3.663283,-0.0007670000000001842,-0.04602000000001105,-0.8182836640551966,3.415416,3.40838,-0.00703599999999982,-0.4221599999999892,-7.506445710939809,14.121242,14.121242,0.0,0.0,0.0
2026,municipality,4080,Villmergen,AG,1,960.140933,28.779983,28.770631,-0.009351999999999805,-0.5611199999999883,-8.979238005415812,22.77426,22.772246,-0.002014000000002625,-0.12084000000015749,-1.9337238390645202,1.424607,1.407578,-0.01702899999999996,-1.0217399999999977,-16.350239948056963,4.581115,4.590807,0.009692000000000256,0.5815200000000154,9.305685922636245,15.561294,15.561294,0.0,0.0,0.0
2026,municipality,4082,Wohlen (AG),AG,1,3076.717496,32.442049,32.432847,-0.009201999999994825,-0.5521199999996895,-28.31195439817608,25.922336,25.92213,-0.0002060000000021489,-0.012360000000128935,-0.6338038041826116,1.639499,1.623519,-0.015980000000000105,-0.9588000000000063,-49.165945586080326,4.880215,4.887197,0.006981999999999822,0.4189199999999893,21.481641557071452,15.718634,15.718634,0.0,0.0,0.0
2026,municipality,409,Hindelbank,BE,1,574.8885,25.441919,25.438914,-0.003004999999998148,-0.18029999999988888,-1.7275399424989355,18.986782,19.059889,0.0731069999999967,4.386419999999802,42.02837356949811,1.916063,1.924735,0.008672000000000013,0.5203200000000008,4.985433072000007,4.539074,4.45429,-0.08478399999999997,-5.087039999999998,-48.741346583999984,15.828577,15.828499,-7.799999999846818e-05,-0.004679999999908091,-0.04484130299911938
2026,municipality,4092,Birr,AG,1,272.878766,32.787411,32.760514,-0.026896999999998172,-1.6138199999998903,-7.339620169101501,24.439032,24.442772,0.0037400000000005207,0.22440000000003124,1.020566584840142,1.836487,1.850008,0.013521000000000116,0.811260000000007,3.6895937950860316,6.511892,6.467735,-0.044156999999999336,-2.64941999999996,-12.049507670261818,17.090978,17.090978,0.0,0.0,0.0
2026,municipality,4095,Brugg,AG,2,10481.681509,31.201384,30.934227,-0.267157000000001,-16.02942000000006,-2800.254586899923,26.601867,26.495842,-0.10602499999999893,-6.3614999999999355,-1111.3202819917137,2.22987,2.10516,-0.12470999999999988,-7.482599999999993,-1307.1705009873888,2.369647,2.333226,-0.03642100000000026,-2.1852600000000155,-381.7533222392917,10.108915,10.23091,0.12199500000000008,7.3197000000000045,1278.7127356904557
2026,municipality,4104,Lupfig,AG,1,196.985023,31.662461,31.640882,-0.021578999999999127,-1.2947399999999476,-4.250739811316828,23.37203,23.378889,0.006859000000002169,0.41154000000013014,1.3511202727574274,1.442808,1.458674,0.015865999999999936,0.9519599999999961,3.1253643749179876,6.847623,6.803318,-0.044304999999999595,-2.6582999999999757,-8.72742144401492,16.06222,16.06222,0.0,0.0,0.0
2026,municipality,4131,Beinwil am See,AG,1,707.413732,45.025449,45.018652,-0.006796999999998832,-0.4078199999999299,-4.808291136403174,35.088369,35.089641,0.0012720000000001619,0.07632000000000971,0.8998302671041145,5.51822,5.508408,-0.009812000000000154,-0.5887200000000092,-6.941143538384109,4.418859,4.420604,0.0017449999999996635,0.10469999999997981,1.234436962339762,15.445114,15.445114,0.0,0.0,0.0
2026,municipality,4132,Birrwil,AG,1,141.485214,40.472242,40.4654,-0.0068419999999989045,-0.41051999999993427,-0.9680418341878451,31.275706,31.275402,-0.00030399999999985994,-0.018239999999991596,-0.043011505055980184,4.519861,4.509444,-0.010416999999999454,-0.6250199999999673,-1.473851474237923,4.676676,4.680553,0.0038770000000001303,0.23262000000000782,0.5485381746780185,15.666462,15.666462,0.0,0.0,0.0
2026,municipality,4135,Gontenschwil,AG,1,508.940435,31.202379,31.202311,-6.799999999884676e-05,-0.004079999999930806,-0.034607949579413065,24.681328,24.678339,-0.0029889999999994643,-0.17933999999996786,-1.5212229602147274,2.585372,2.571089,-0.014282999999999824,-0.8569799999999894,-7.26919623310491,3.93568,3.952883,0.017202999999999857,1.0321799999999914,8.755302303304926,9.930653,9.930653,0.0,0.0,0.0
2026,municipality,4137,Leimbach (AG),AG,1,433.147575,33.676085,33.67602,-6.49999999993156e-05,-0.0038999999999589363,-0.028154592374703555,27.216105,27.21317,-0.0029349999999972454,-0.17609999999983472,-1.2712881326238068,2.765478,2.752158,-0.013319999999999776,-0.7991999999999866,-5.769525698999903,3.694502,3.710692,0.016189999999999927,0.9713999999999956,7.0126592392499685,9.748133,9.748133,0.0,0.0,0.0
2026,municipality,4139,Menziken,AG,1,529.071301,17.00794,17.007906,-3.4000000002976094e-05,-0.0020400000001785656,-0.017988424235574563,13.092624,13.09101,-0.0016140000000000043,-0.09684000000000026,-0.8539210798140022,2.009197,2.002535,-0.006661999999999946,-0.39971999999999674,-3.524673007261971,1.906119,1.914361,0.008242000000000083,0.49452000000000496,4.360605662842043,8.656665,8.656665,0.0,0.0,0.0
2026,municipality,4140,Oberkulm,AG,1,641.115277,30.234297,30.234222,-7.500000000248974e-05,-0.0045000000001493845,-0.04808364577659621,23.241318,23.238019,-0.0032989999999983866,-0.1979399999999032,-2.1150392988219657,2.654548,2.638688,-0.015859999999999985,-0.9515999999999991,-10.16808829321999,4.338431,4.357515,0.019084000000000323,1.1450400000000194,12.235043946268206,10.222617,10.222617,0.0,0.0,0.0
2026,municipality,4141,Reinach (AG),AG,3,1611.705215,24.422455,24.422411,-4.39999999990448e-05,-0.002639999999942688,-0.0709150294584605,19.763968,19.761933,-0.002034999999999343,-0.12209999999996057,-3.279820112523941,2.143985,2.13505,-0.008934999999999693,-0.5360999999999816,-14.400586096024504,2.514503,2.525427,0.010924000000000156,0.6554400000000093,17.60626776866025,9.054828,9.054828,0.0,0.0,0.0
2026,municipality,4144,Schöftland,AG,2,734.808931,9.112002,9.102934,-0.009068000000000964,-0.5440800000000579,-6.663247386308709,7.296534,7.297796,0.0012619999999996523,0.07571999999997914,0.9273288709217445,1.263798,1.258877,-0.004920999999999953,-0.2952599999999972,-3.615994749450966,0.55167,0.546261,-0.005408999999999997,-0.32453999999999983,-3.974581507778998,9.011707,9.011426,-0.0002809999999993096,-0.016859999999958575,-0.20648130961049269
2026,municipality,4145,Teufenthal (AG),AG,1,926.487624,28.383943,28.383858,-8.499999999855845e-05,-0.005099999999913507,-0.07875144803866442,21.039906,21.036412,-0.003493999999999886,-0.20963999999999317,-3.2371477582558943,2.430423,2.411664,-0.018758999999999748,-1.1255399999999849,-17.379981338615767,4.913614,4.935781,0.022167000000000492,1.3300200000000295,20.537451161208455,10.488065,10.488065,0.0,0.0,0.0
2026,municipality,4146,Unterkulm,AG,2,1372.176006,29.051217,29.051139,-7.80000000020209e-05,-0.004680000000121254,-0.10702972847077302,22.071617,22.068323,-0.003294000000000352,-0.19764000000002113,-4.519947763764483,2.48577,2.469045,-0.0167250000000001,-1.003500000000006,-22.949643700350137,4.493829,4.513771,0.01994200000000035,1.196520000000021,27.363933911652477,10.371092,10.371092,0.0,0.0,0.0
2026,municipality,4147,Zetzwil,AG,1,744.688637,33.179944,33.179875,-6.8999999996322e-05,-0.00413999999977932,-0.051383515950261034,26.462369,26.459287,-0.003081999999999141,-0.18491999999994846,-2.29513037923336,2.775664,2.76136,-0.014304000000000094,-0.8582400000000057,-10.65202626364807,3.94191,3.959228,0.017317999999999945,1.0390799999999967,12.896517815565959,9.924064,9.924064,0.0,0.0,0.0
2026,municipality,415,Lyssach,BE,1,286.320542,26.162361,26.160508,-0.0018530000000005487,-0.11118000000003292,-0.530551964326157,19.749705,19.812518,0.062813000000002,3.7687800000001204,17.984652204646572,2.168059,2.175807,0.007747999999999866,0.46487999999999197,2.2184115594159617,4.244598,4.172184,-0.0724140000000002,-4.344840000000012,-20.733615728388056,15.660376,15.660129,-0.0002469999999998862,-0.014819999999993172,-0.07072117387396741
2026,municipality,4161,Eiken,AG,1,176.852661,29.862448,29.868457,0.006008999999998821,0.36053999999992925,1.0627076399487916,24.352991,24.349383,-0.0036079999999998336,-0.21647999999999,-0.6380844008879706,2.21612,2.228847,0.012726999999999933,0.763619999999996,2.250803816546988,3.293337,3.290227,-0.0031100000000003902,-0.1866000000000234,-0.5500117757100691,26.286669,26.280322,-0.006346999999998104,-0.38081999999988625,-1.1224838393666647
2026,municipality,4163,Frick,AG,1,2412.716756,36.407098,36.43434,0.0272420000000011,1.634520000000066,65.72722986695464,31.752016,31.705138,-0.04687799999999953,-2.812679999999972,-113.10333608776686,2.655852,2.749389,0.09353699999999998,5.612219999999999,225.67828720597194,1.99923,1.979813,-0.019417000000000018,-1.165020000000001,-46.84772125125204,14.805073,14.805073,0.0,0.0,0.0
2026,municipality,4170,Laufenburg,AG,1,378.941452,32.624673,32.623988,-0.0006850000000042655,-0.04110000000025593,-0.2595748946216164,28.511924,28.511807,-0.00011699999999947863,-0.007019999999968718,-0.04433614988380243,2.293324,2.293056,-0.000268000000000157,-0.01608000000000942,-0.10155630913605951,1.819426,1.819125,-0.0003009999999998847,-0.01805999999999308,-0.11406137705195632,29.306793,29.306793,0.0,0.0,0.0
