code,name,canton,fromValue,fromWeight,toValue,toWeight,deltaMin,deltaLabel,window,fromYear,toYear,level,metric,weightMode
BE-785,Meiringen,BE,14.411538461538461,260.0,13.214999999999998,260.0,-1.1965384615384629,-1 min 12 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
BE-902,Langnau im Emmental,BE,6.317692307692307,130.0,6.18,130.0,-0.13769230769230756,-8 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
BE-942,Thun,BE,6.168307692307692,130.0,6.237769230769231,130.0,0.0694615384615398,+4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
BE-979,Herzogenbuchsee,BE,6.716384615384615,130.0,6.475769230769231,130.0,-0.240615384615384,-14 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
BL-2787,Laufen,BL,8.43623076923077,130.0,8.044,130.0,-0.3922307692307694,-24 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
BL-2829,Liestal,BL,7.931,130.0,7.516538461538462,130.0,-0.41446153846153777,-25 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
BL-2861,Sissach,BL,6.777153846153846,130.0,6.619615384615385,130.0,-0.15753846153846052,-9 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
BS-2701,Basel,BS,6.7592307692307685,130.0,6.347615384615385,130.0,-0.4116153846153834,-25 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
FR-2096,Romont (FR),FR,5.608153846153845,130.0,5.694230769230769,130.0,0.0860769230769236,+5 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
FR-2125,Bulle,FR,7.317923076923076,130.0,7.082538461538462,130.0,-0.2353846153846142,-14 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
FR-2196,Fribourg,FR,4.913307692307693,130.0,4.895769230769231,130.0,-0.017538461538461725,-1 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
FR-2265,Kerzers,FR,4.664461538461539,130.0,5.0140769230769235,130.0,0.3496153846153849,+21 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
GE-6621,Genève,GE,11.763076923076923,130.0,12.17507692307692,130.0,0.41199999999999726,+25 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
GR-3901,Chur,GR,10.50246153846154,130.0,9.07053846153846,130.0,-1.4319230769230806,-1 min 26 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
GR-3955,Landquart,GR,8.439999999999998,130.0,7.21523076923077,130.0,-1.224769230769228,-1 min 13 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
JU-6711,Delémont,JU,7.5887692307692305,130.0,7.643692307692308,130.0,0.054923076923077296,+3 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
JU-6831,Moutier,JU,8.773307692307693,130.0,8.608,130.0,-0.16530769230769238,-10 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
LU-1061,Luzern,LU,6.013307692307692,130.0,6.13323076923077,130.0,0.11992307692307769,+7 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
LU-1103,Sursee,LU,5.872461538461538,130.0,5.430769230769231,130.0,-0.44169230769230694,-27 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
LU-1107,Wolhusen,LU,6.425,130.0,6.494230769230769,130.0,0.06923076923076898,+4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
NE-6421,La Chaux-de-Fonds,NE,10.38076923076923,130.0,10.8,130.0,0.4192307692307704,+25 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
NE-6436,Le Locle,NE,13.434615384615384,130.0,11.484615384615385,130.0,-1.9499999999999993,-1 min 57 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
NE-6458,Neuchâtel,NE,10.135615384615386,130.0,8.891923076923078,130.0,-1.2436923076923083,-1 min 15 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
OW-1403,Giswil,OW,9.323538461538462,130.0,9.058230769230768,130.0,-0.2653076923076938,-16 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
OW-1405,Lungern,OW,12.600538461538461,130.0,12.315923076923076,130.0,-0.2846153846153854,-17 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
OW-1407,Sarnen,OW,5.852846153846154,130.0,5.886846153846154,130.0,0.03399999999999981,+2 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3203,St. Gallen,SG,12.885846153846153,130.0,11.043692307692307,130.0,-1.8421538461538454,-1 min 51 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3215,Rorschach,SG,10.214999999999998,130.0,9.286153846153846,130.0,-0.9288461538461519,-56 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3231,Au (SG),SG,8.609769230769231,130.0,8.065461538461538,130.0,-0.5443076923076937,-33 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3236,St. Margrethen,SG,9.831923076923077,130.0,9.118307692307694,130.0,-0.7136153846153839,-43 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3251,Altstätten,SG,7.426384615384615,130.0,7.039384615384615,130.0,-0.38699999999999957,-23 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3271,Buchs (SG),SG,4.79476923076923,130.0,4.8067692307692305,130.0,0.012000000000000455,+1 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3291,Bad Ragaz,SG,10.509846153846153,130.0,10.09746153846154,130.0,-0.4123846153846138,-25 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3296,Sargans,SG,6.438769230769231,130.0,5.630692307692309,130.0,-0.8080769230769222,-48 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3315,Schänis,SG,8.246,130.0,7.988769230769231,130.0,-0.2572307692307696,-15 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3339,Uznach,SG,6.200076923076923,130.0,6.514846153846154,130.0,0.31476923076923136,+19 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3340,Rapperswil-Jona,SG,4.527307692307692,130.0,4.652384615384615,130.0,0.1250769230769233,+8 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3379,Wattwil,SG,7.805076923076923,130.0,8.060230769230769,130.0,0.2551538461538456,+15 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3427,Wil (SG),SG,10.121384615384615,130.0,9.283,130.0,-0.8383846153846157,-50 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SG-3443,Gossau (SG),SG,11.784538461538464,130.0,12.29446153846154,130.0,0.5099230769230765,+31 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SH-2937,Neuhausen am Rheinfall,SH,4.866846153846154,130.0,5.953846153846154,130.0,1.0869999999999997,+1 min 5 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SH-2939,Schaffhausen,SH,4.975230769230769,130.0,5.649,130.0,0.6737692307692313,+40 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SO-2407,Oensingen,SO,6.142307692307693,130.0,6.580846153846154,130.0,0.4385384615384611,+26 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SO-2513,Biberist,SO,6.587230769230769,130.0,6.085999999999999,130.0,-0.5012307692307694,-30 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SO-2526,Lohn-Ammannsegg,SO,6.581923076923077,130.0,6.034999999999999,130.0,-0.5469230769230782,-33 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SO-2546,Grenchen,SO,6.9806923076923075,260.0,7.641961538461538,260.0,0.6612692307692303,+40 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SO-2581,Olten,SO,5.879846153846155,130.0,5.391461538461538,130.0,-0.48838461538461697,-29 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SO-2601,Solothurn,SO,6.651692307692308,130.0,6.256,130.0,-0.39569230769230757,-24 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SZ-1321,Feusisberg,SZ,6.409999999999999,130.0,6.670307692307692,130.0,0.260307692307693,+16 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SZ-1322,Freienbach,SZ,5.694153846153847,130.0,5.974384615384615,130.0,0.2802307692307684,+17 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SZ-1331,Küssnacht (SZ),SZ,7.868846153846153,130.0,6.931076923076923,130.0,-0.9377692307692298,-56 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SZ-1362,Arth,SZ,7.787538461538461,130.0,7.826923076923077,130.0,0.03938461538461535,+2 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
SZ-1364,Ingenbohl,SZ,11.942307692307692,130.0,11.873076923076923,130.0,-0.06923076923076898,-4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TG-4436,Romanshorn,TG,14.930923076923078,130.0,13.221461538461538,130.0,-1.7094615384615395,-1 min 43 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TG-4461,Amriswil,TG,14.608538461538458,130.0,12.972538461538461,130.0,-1.6359999999999975,-1 min 38 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TG-4566,Frauenfeld,TG,11.79676923076923,130.0,10.145615384615382,130.0,-1.6511538461538482,-1 min 39 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TG-4671,Kreuzlingen,TG,14.121307692307692,130.0,12.272307692307692,130.0,-1.8490000000000002,-1 min 51 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TG-4946,Weinfelden,TG,13.536615384615386,130.0,11.377384615384615,130.0,-2.1592307692307706,-2 min 10 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TI-5002,Bellinzona,TI,9.861538461538462,130.0,9.789000000000001,130.0,-0.07253846153846055,-4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TI-5061,Airolo,TI,15.465384615384615,130.0,15.442307692307692,130.0,-0.023076923076922995,-1 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TI-5072,Faido,TI,16.396153846153847,130.0,16.403846153846153,130.0,0.007692307692305889,+0 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TI-5192,Lugano,TI,11.684615384615384,130.0,10.7,130.0,-0.9846153846153847,-59 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TI-5250,Chiasso,TI,13.23076923076923,130.0,11.284615384615385,130.0,-1.9461538461538446,-1 min 57 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
TI-5281,Biasca,TI,17.342307692307692,130.0,16.817615384615383,130.0,-0.5246923076923089,-31 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
UR-1206,Erstfeld,UR,13.696153846153846,130.0,13.626923076923077,130.0,-0.06923076923076898,-4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
UR-1207,Flüelen,UR,12.811538461538461,130.0,12.742307692307692,130.0,-0.06923076923076898,-4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
UR-1208,Göschenen,UR,14.55,130.0,14.526923076923078,130.0,-0.023076923076922995,-1 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5401,Aigle,VD,8.43723076923077,130.0,8.21653846153846,130.0,-0.22069230769230863,-13 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5402,Bex,VD,9.759846153846153,130.0,8.319615384615384,130.0,-1.4402307692307694,-1 min 26 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5586,Lausanne,VD,6.38223076923077,130.0,6.331615384615385,130.0,-0.05061538461538451,-3 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5642,Morges,VD,7.306846153846154,130.0,11.15523076923077,130.0,3.8483846153846155,+3 min 51 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5724,Nyon,VD,8.417,130.0,12.672153846153847,130.0,4.255153846153847,+4 min 15 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5805,Oron,VD,5.66276923076923,130.0,6.187692307692308,130.0,0.5249230769230779,+31 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5886,Montreux,VD,7.712923076923077,130.0,7.481538461538462,130.0,-0.23138461538461463,-14 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5890,Vevey,VD,6.966307692307692,130.0,6.739999999999999,130.0,-0.22630769230769232,-14 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VD-5938,Yverdon-les-Bains,VD,11.948076923076924,130.0,10.22823076923077,130.0,-1.719846153846154,-1 min 43 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6002,Brig-Glis,VS,10.745153846153846,130.0,10.788923076923076,130.0,0.04376923076923056,+3 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6004,Eggerberg,VS,13.297769230769232,130.0,13.107846153846154,130.0,-0.18992307692307797,-11 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6110,Leuk,VS,8.952230769230768,130.0,9.759615384615385,130.0,0.8073846153846169,+48 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6136,Martigny,VS,11.794846153846157,130.0,11.966615384615386,130.0,0.1717692307692289,+10 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6191,Ausserberg,VS,13.57446153846154,130.0,13.405076923076924,130.0,-0.16938461538461524,-10 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6195,Ferden,VS,15.143384615384614,130.0,15.28523076923077,130.0,0.1418461538461564,+9 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6204,Steg-Hohtenn,VS,14.058384615384615,130.0,13.925307692307692,130.0,-0.13307692307692243,-8 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6217,Saint-Maurice,VS,9.946923076923076,130.0,10.869307692307691,130.0,0.9223846153846154,+55 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6248,Sierre,VS,9.741923076923076,130.0,9.725076923076923,130.0,-0.016846153846152845,-1 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6266,Sion,VS,10.52430769230769,130.0,10.481307692307693,130.0,-0.042999999999997485,-3 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
VS-6297,Visp,VS,8.841461538461537,130.0,8.946769230769231,130.0,0.10530769230769366,+6 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
XX-Konstanz,Konstanz,,15.026923076923078,130.0,13.126923076923077,130.0,-1.9000000000000004,-1 min 54 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZG-1701,Baar,ZG,5.323307692307692,130.0,5.262,130.0,-0.061307692307692285,-4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZG-1711,Zug,ZG,5.301769230769231,130.0,5.144846153846154,130.0,-0.15692307692307672,-9 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZH-141,Thalwil,ZH,4.844230769230769,130.0,4.824000000000001,130.0,-0.020230769230768608,-1 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZH-230,Winterthur,ZH,8.687461538461537,130.0,7.586692307692307,130.0,-1.10076923076923,-1 min 6 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZH-243,Dietikon,ZH,5.8483846153846155,130.0,5.329846153846154,130.0,-0.5185384615384612,-31 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZH-261,Zürich,ZH,4.769794871794871,390.0,4.659461538461539,390.0,-0.11033333333333228,-7 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZH-291,Andelfingen,ZH,9.633384615384614,130.0,8.054307692307692,130.0,-1.5790769230769222,-1 min 35 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZH-293,Wädenswil,ZH,5.841615384615384,130.0,5.294615384615384,130.0,-0.5469999999999997,-33 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZH-53,Bülach,ZH,5.374461538461539,130.0,5.435076923076923,130.0,0.06061538461538429,+4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
ZH-62,Kloten,ZH,7.782615384615385,130.0,6.833461538461537,130.0,-0.9491538461538473,-57 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,municipality,avgDwellMin,unweighted
AG-4001,Aarau,AG,4.586846153846153,130.0,4.772615384615384,130.0,0.1857692307692309,+11 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
AG-4021,Baden,AG,6.265500000000001,260.0,6.204115384615385,260.0,-0.06138461538461648,-4 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
AG-4045,Wettingen,AG,7.299153846153846,130.0,6.944,130.0,-0.35515384615384615,-21 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
AG-4095,Brugg,AG,5.704461538461538,130.0,5.363615384615384,130.0,-0.3408461538461536,-20 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
AG-4163,Frick,AG,7.004384615384616,130.0,6.4639999999999995,130.0,-0.5403846153846166,-32 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
AG-4201,Lenzburg,AG,4.266384615384616,130.0,4.355153846153846,130.0,0.08876923076923049,+5 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
AG-4258,Rheinfelden,AG,7.776923076923077,130.0,8.192,130.0,0.41507692307692334,+25 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
AG-4289,Zofingen,AG,4.290846153846154,130.0,3.979384615384615,130.0,-0.3114615384615389,-19 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
AR-3001,Herisau,AR,10.877692307692307,130.0,8.329692307692309,130.0,-2.5479999999999983,-2 min 33 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-306,Lyss,BE,4.183153846153846,130.0,3.937769230769231,130.0,-0.24538461538461442,-15 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-329,Langenthal,BE,5.662307692307693,130.0,5.693384615384615,130.0,0.031076923076922114,+2 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-351,Bern,BE,4.040846153846154,130.0,3.8046153846153845,130.0,-0.23623076923076924,-14 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-371,Biel/Bienne,BE,7.228307692307693,130.0,6.689538461538462,130.0,-0.5387692307692307,-32 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-404,Burgdorf,BE,5.842615384615384,130.0,5.878692307692308,130.0,0.036076923076923784,+2 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-434,Courtelary,BE,8.193846153846152,130.0,7.336538461538463,130.0,-0.8573076923076899,-51 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-443,Saint-Imier,BE,9.101,130.0,8.21053846153846,130.0,-0.8904615384615404,-53 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-444,Sonceboz-Sombeval,BE,7.242076923076923,130.0,6.436384615384616,130.0,-0.8056923076923077,-48 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-496,Ins,BE,5.747538461538462,130.0,5.222846153846154,130.0,-0.524692307692308,-31 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-533,Bätterkinden,BE,4.8076923076923075,130.0,5.019230769230769,130.0,0.21153846153846168,+13 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-538,Fraubrunnen,BE,4.103923076923077,130.0,4.068307692307692,130.0,-0.035615384615384826,-2 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-540,Jegenstorf,BE,4.053846153846154,130.0,4.121538461538461,130.0,0.06769230769230727,+4 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-563,Frutigen,BE,12.768307692307694,130.0,11.849307692307692,130.0,-0.9190000000000023,-55 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-565,Kandersteg,BE,14.676,130.0,12.801384615384617,130.0,-1.8746153846153835,-1 min 52 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-573,Brienz (BE),BE,12.438461538461539,130.0,11.030000000000001,130.0,-1.4084615384615375,-1 min 25 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-581,Interlaken,BE,10.446807692307692,260.0,9.429807692307692,260.0,-1.0169999999999995,-1 min 1 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-612,Konolfingen,BE,4.0515384615384615,130.0,5.094230769230769,130.0,1.0426923076923078,+1 min 3 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-768,Spiez,BE,7.222307692307691,130.0,6.197384615384615,130.0,-1.0249230769230762,-1 min 1 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-785,Meiringen,BE,13.214999999999998,260.0,12.555692307692308,260.0,-0.6593076923076904,-40 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-902,Langnau im Emmental,BE,6.18,130.0,6.389230769230769,130.0,0.20923076923076955,+13 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-942,Thun,BE,6.237769230769231,130.0,5.932307692307693,130.0,-0.3054615384615387,-18 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BE-979,Herzogenbuchsee,BE,6.475769230769231,130.0,6.3182307692307695,130.0,-0.1575384615384614,-9 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BL-2787,Laufen,BL,8.044,130.0,7.6817692307692305,130.0,-0.36223076923077,-22 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BL-2829,Liestal,BL,7.516538461538462,130.0,7.283153846153846,130.0,-0.2333846153846162,-14 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BL-2861,Sissach,BL,6.619615384615385,130.0,6.344,130.0,-0.27561538461538504,-17 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
BS-2701,Basel,BS,6.347615384615385,130.0,7.337076923076922,130.0,0.9894615384615371,+59 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
FR-2096,Romont (FR),FR,5.694230769230769,130.0,5.2716153846153855,130.0,-0.4226153846153835,-25 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
FR-2125,Bulle,FR,7.082538461538462,130.0,6.532692307692308,130.0,-0.5498461538461541,-33 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
FR-2196,Fribourg,FR,4.895769230769231,130.0,4.705384615384616,130.0,-0.19038461538461515,-11 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
FR-2265,Kerzers,FR,5.0140769230769235,130.0,4.595923076923077,130.0,-0.41815384615384676,-25 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
GE-6621,Genève,GE,12.17507692307692,130.0,11.130153846153847,130.0,-1.044923076923073,-1 min 3 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
GR-3901,Chur,GR,9.07053846153846,130.0,6.708153846153846,130.0,-2.362384615384614,-2 min 22 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
GR-3955,Landquart,GR,7.21523076923077,130.0,5.225846153846153,130.0,-1.9893846153846164,-1 min 59 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
JU-6711,Delémont,JU,7.643692307692308,130.0,7.539,130.0,-0.10469230769230808,-6 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
JU-6831,Moutier,JU,8.608,130.0,8.139384615384614,130.0,-0.46861538461538643,-28 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
LU-1061,Luzern,LU,6.13323076923077,130.0,5.470846153846154,130.0,-0.6623846153846156,-40 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
LU-1103,Sursee,LU,5.430769230769231,130.0,5.166461538461539,130.0,-0.2643076923076917,-16 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
LU-1107,Wolhusen,LU,6.494230769230769,130.0,5.880769230769231,130.0,-0.6134615384615376,-37 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
NE-6421,La Chaux-de-Fonds,NE,10.8,130.0,9.415384615384616,130.0,-1.384615384615385,-1 min 23 s,NEAT Base Tunnels,2016,2021,municipality,avgDwellMin,unweighted
