level,weightMode,year,yearNum,code,name,canton,originCount,odCellCount,totalWeight,avgTotalMin,avgRollingMin,avgDwellMin,avgTransferMin,avgWaitMin,avgTotalPlusWaitMin,rollingPct,dwellPct,transferPct,rollingPassengerMinDay,dwellPassengerMinDay,transferPassengerMinDay,waitPassengerMinDay
municipality,weighted,2013,2013.0,ZG-1701,Baar,ZG,1,130,6586.2783835634245,42.98495428322753,33.85970012646618,1.6831446662851406,7.4421094904762155,13.15930819315895,56.14426247638648,78.77105068756123,3.915660012559077,17.313289299879706,223009.41101688397,11085.659331963896,49015.80486523571,86670.86709525186
municipality,weighted,2014 Q1/2,2014.0,ZG-1701,Baar,ZG,1,130,6696.139978318779,43.06277642391255,33.89410015380005,1.6754019105564117,7.4932743595560884,13.14722231033101,56.20999873424356,78.70858074766127,3.890603555292522,17.400815697046205,226959.63906900122,11218.725713028452,50176.01400753457,88035.64091605206
municipality,weighted,2014 Q3/4,2014.5,ZG-1701,Baar,ZG,1,130,6696.1533353498035,41.17876153771994,33.585653704810596,1.5701583981389158,6.022949434770431,11.9926341030075,53.17139564072744,81.56062118100851,3.813029677205428,14.626349141786063,224894.68707537098,10514.021394725405,40330.592946281235,80304.51684848347
municipality,weighted,2015,2015.0,ZG-1701,Baar,ZG,1,130,6810.364298903942,41.26428983020007,33.61822676974548,1.5517129799148004,6.094350080539787,11.914569288227186,53.178859118427255,81.47050853918086,3.7604257489950768,14.769065711824073,228952.37138513144,10567.730680557606,41504.744213530525,81142.55731735978
municipality,weighted,2016,2016.0,ZG-1701,Baar,ZG,1,130,6911.21047790266,41.98786529983665,34.19047634370363,1.5322933436947097,6.2650956124383095,11.789012999140766,53.776878298977415,81.42942276190604,3.6493718667347226,14.921205371359243,236297.57835108758,10590.00181216338,43299.39444174563,81476.35016379233
municipality,weighted,2017,2017.0,ZG-1701,Baar,ZG,1,130,6993.371861380836,41.97666327061031,34.15790206180068,1.5506802105276996,6.2680809982819286,11.823954198463985,53.8006174690743,81.37355235120872,3.69414834268973,14.932299306101553,238878.91112279927,10844.483350304525,43835.02127824074,82689.30858179383
municipality,weighted,2018,2018.0,ZG-1701,Baar,ZG,1,130,7072.335678582063,41.91331199262801,34.07949924898238,1.551342954561395,6.282469789084236,11.7981881276306,53.71150012025861,81.30948767536316,3.7013132124568338,14.98919911218001,241021.65844678873,10971.618127261467,44431.735238954374,83440.74683766521
municipality,weighted,2019,2019.0,ZG-1701,Baar,ZG,1,130,7116.928092143096,43.212815102059245,34.78639129497581,1.326481852595103,7.099941954488338,11.858928732559862,55.071743834619106,80.50017387855416,3.0696492451654493,16.430176876280388,247572.2454314954,9440.475960452106,50529.776348483414,84399.14303947821
municipality,weighted,2020,2020.0,ZG-1701,Baar,ZG,1,130,7181.345000611161,43.13551424896403,34.67864384956877,1.5781613449067942,6.878709054488461,12.576351453461795,55.711865702425825,80.39464569592243,3.6586125664299836,15.946741737647569,249039.30563707568,11333.321084404191,49398.38287910943,90315.11863624677
municipality,weighted,2021,2021.0,ZG-1701,Baar,ZG,1,130,7236.6412331143365,41.893903823973005,33.95480231154884,1.2970011189057549,6.642100393518415,11.236023538605565,53.12992736257857,81.04950652060941,3.0959185001125875,15.854574979278004,245718.72247000033,9385.931776468817,48066.49758222033,81311.07123571628
municipality,weighted,2022,2022.0,ZG-1701,Baar,ZG,1,130,7313.569539521459,41.90021781346241,34.16599717423525,1.025002398783771,6.709218240443394,11.227936617923554,53.128154431385965,81.54133548026049,2.446293724168758,16.012370795570764,249875.39622086316,7496.426321681416,49068.33415730856,82116.2952405233
municipality,weighted,2023,2023.0,ZG-1701,Baar,ZG,1,130,7391.075077217329,41.841076014193526,34.13048323487115,1.0364158173465792,6.674176961975797,11.23350371262513,53.074579726818655,81.57171489397942,2.4770295510445317,15.951255554976052,252260.96401064005,7660.227117224129,49329.34300459738,83027.66932021192
municipality,weighted,2024,2024.0,ZG-1701,Baar,ZG,1,130,7457.150743138426,41.719427023039565,33.7910315026332,0.7762573928398263,7.15213812756654,11.167687384773872,52.887114407813435,80.99591464660361,1.8606616826523958,17.143423670744017,251984.81568127515,5788.668393882208,53334.5721530115,83279.12828050411
municipality,weighted,2025,2025.0,ZG-1701,Baar,ZG,1,130,7531.943569642237,41.644008270656904,34.11371908741839,0.7152217228473239,6.81506746039119,11.126735693470247,52.77074396412715,81.9174726546568,1.7174660954797707,16.365061249863416,256942.60711706255,5387.009656268343,51330.70353497147,83805.94535754198
municipality,weighted,2026,2026.0,ZG-1701,Baar,ZG,1,130,7600.211053755157,41.420117491882046,33.962531283532364,0.7031907232174073,6.754395485132273,11.08678174898043,52.506899240862474,81.99525578407328,1.69770335237515,16.30704086355156,258122.405674608,5344.397907495022,51334.831227536226,84261.881199172
municipality,weighted,2035,2035.0,ZG-1701,Baar,ZG,1,130,8132.2522384853755,31.196533482658133,24.882271263467647,0.9207435933594246,5.393518625831061,7.929989290050393,39.126522772708526,79.75973124481754,2.9514291832176083,17.288839571964843,202348.9061809351,7487.7191481682485,43861.45391822721,64488.67315517736
municipality,weighted,1982,1982.0,ZG-1711,Zug,ZG,1,130,7532.891365561069,50.59670447260637,41.278906291946576,1.4774279120375096,7.840370268622283,23.786177459163024,74.38288193176939,81.58417968564622,2.920008185191994,15.495812129161788,310949.51678640884,11129.303961826274,59060.65749930651,179178.69080183248
municipality,weighted,2002,2002.0,ZG-1711,Zug,ZG,1,130,9992.957374181704,43.221550938753865,35.958888166649196,1.7632090654135675,5.499453706691098,15.660674360707008,58.88222529946087,83.19666320536238,4.079467365509589,12.723869429128019,359335.6366722923,17619.67303244854,54955.80647224971,156496.45133748543
municipality,weighted,2005,2005.0,ZG-1711,Zug,ZG,1,130,10392.030943936978,41.72417591656403,34.61713513226732,1.9222908485339418,5.184749935762767,14.99114741223277,56.7153233287968,82.96661197453324,4.607139161664818,12.426248863801955,359742.33948496985,19976.505981211594,53880.08176902193,155788.4677930437
municipality,weighted,2008,2008.0,ZG-1711,Zug,ZG,1,130,10771.022531504601,42.82006049931745,36.050433351305436,1.7276339315166884,5.041993216495327,14.935873179918325,57.755933679235774,84.19052409297758,4.03463682996017,11.774839077062248,388300.0298974158,18608.384002558127,54307.422538564526,160874.62654859555
municipality,weighted,2009,2009.0,ZG-1711,Zug,ZG,1,130,10820.536339115319,43.089382532108885,36.39387838106213,1.6927378963894668,5.002766254657291,14.962315773289651,58.05169830539854,84.46135971881827,3.9284338668071896,11.610206414374547,393801.28354362614,18316.331920479846,54132.61405461906,161900.281542199
municipality,weighted,2011,2011.0,ZG-1711,Zug,ZG,1,130,11231.950795701026,43.15201221577104,36.455640606951285,1.6613293775131608,5.035042231306592,15.242968916517642,58.39498113228868,84.48190185121335,3.849946485012313,11.668151663774335,409467.9615230372,18659.969823680436,56553.34659631235,171208.27685072634
municipality,weighted,2012,2012.0,ZG-1711,Zug,ZG,1,130,11375.462859683583,43.00928424237232,36.29187519333642,1.6407317994320842,5.076677249603815,15.672281534342899,58.68156577671522,84.38149072376804,3.8148316772397055,11.803677598992275,412836.8783700704,18664.083647141488,57749.5535034688,178279.45652042248
municipality,weighted,2013,2013.0,ZG-1711,Zug,ZG,1,130,11525.882075334692,43.38298700445763,36.409896451905375,1.720228027499376,5.2528625250528815,15.249788161012141,58.63277516546977,83.92667025939046,3.9652134310683156,12.108116309541218,419656.17287980835,19827.14538764341,60543.87402170433,175767.26001766103
municipality,weighted,2014 Q1/2,2014.0,ZG-1711,Zug,ZG,1,130,11718.414584117107,43.55813423360465,36.442863754580905,1.7322847077617245,5.382985771262022,15.219797957036663,58.77793219064131,83.6648869282046,3.97694882538216,12.358164246413255,427052.5861086736,20299.630383278032,63080.058968051744,178351.9023470542
municipality,weighted,2014 Q3/4,2014.5,ZG-1711,Zug,ZG,1,130,11718.43795925967,39.7059242502101,33.678152905821314,1.6154673614505608,4.412303982938223,13.765214568691668,53.47113881890177,84.81896226264801,4.068580172748435,11.112457564603538,394655.3454093279,18930.754050367315,51705.310481455905,161306.81291911067
municipality,weighted,2015,2015.0,ZG-1711,Zug,ZG,1,130,11917.685253177306,39.85050654877304,33.7610528500786,1.631629855917532,4.45782384277691,13.673996204651598,53.52450275342464,84.71925647609633,4.09437670239042,11.186366821513245,402353.60168312135,19445.251072512183,53126.94147232457,162962.3829201788
municipality,weighted,2016,2016.0,ZG-1711,Zug,ZG,1,130,12094.616894624178,40.58455921110304,34.40398696304651,1.4781270285199415,4.702445219536589,13.374392013469713,53.95895122457276,84.77112387519621,3.642092109049095,11.586784015754699,416103.0419656923,17877.380131537917,56874.27339825193,161758.14760143746
municipality,weighted,2017,2017.0,ZG-1711,Zug,ZG,1,130,12238.330567717589,40.476319470186105,34.232930740925525,1.5320632979842292,4.711325431276353,13.58908125150131,54.06540072168742,84.57520641455726,3.785085496997104,11.639708088445648,418953.92270922795,18749.897091398612,57658.758040054636,166307.66846744646
municipality,weighted,2018,2018.0,ZG-1711,Zug,ZG,1,130,12376.4861215143,40.39329653985985,34.12802880127176,1.5402008828318283,4.725066855756257,13.569183426651882,53.96247996651173,84.48933789693159,3.8130111052262547,11.697650997842157,422385.07481358026,19062.274850712194,58479.72436349452,167938.81036023886
municipality,weighted,2019,2019.0,ZG-1711,Zug,ZG,1,130,12454.741438151012,40.86964309249176,34.1891374940039,0.9472583195308737,5.733247278956987,12.808221780662072,53.67786487315384,83.65411319259809,2.3177553016236057,14.028131505778312,425816.86748121283,11797.857444894464,71406.11246039212,159523.09056064024
municipality,weighted,2020,2020.0,ZG-1711,Zug,ZG,1,130,12567.463902241452,41.79880231666329,34.38823667081094,1.4362977743022065,5.974267871550147,12.703902291926287,54.50270460858958,82.27086606522671,3.4362175342273376,14.292916400545948,432172.9230221523,18050.62043141272,75081.39581802735,159655.83347138605
municipality,weighted,2021,2021.0,ZG-1711,Zug,ZG,1,130,12664.401284362033,38.488588723657784,32.77000928712916,0.6478080026414511,5.070771433887169,11.925769634807217,50.414358358465,85.14214309704326,1.683117059169444,13.174739843787304,415012.54770447436,8204.100500672397,64218.28426002697,151032.73228005826
municipality,weighted,2022,2022.0,ZG-1711,Zug,ZG,1,130,12798.577618440264,38.66591903768398,33.05183936348492,0.5477129598298934,5.066366714369158,11.796292098367154,50.46221113605113,85.48054769181215,1.4165264229102894,13.102925885277559,423016.531525781,7009.946829008546,64842.28763733584,150975.7600307456
municipality,weighted,2023,2023.0,ZG-1711,Zug,ZG,1,130,12934.345287806711,38.602177361378516,33.01125910284182,0.5567188097867728,5.0341994487499235,11.806521939345677,50.408699300724194,85.51657279278135,1.4421953574664679,13.041231849752187,426979.0236214085,7200.793313998905,65114.07391781772,152709.6314115623
municipality,weighted,2024,2024.0,ZG-1711,Zug,ZG,1,130,13050.097059130327,38.50799930342913,32.95429924463838,0.5515859966072625,5.002114062183489,11.747669590736688,50.25566889416582,85.57780160161113,1.432393286031206,12.98980511235766,430056.8036581561,7198.250792181906,65278.0740123352,153308.22837770762
municipality,weighted,2025,2025.0,ZG-1711,Zug,ZG,1,130,13180.523495396024,38.56951084416913,33.22396603411339,0.4448627709124905,4.900682039143251,11.666695774874631,50.23620661904376,86.14049104316325,1.1534052705771975,12.706103686259551,437909.264922871,5863.52420423906,64593.554760392915,153773.1577743726
municipality,weighted,2026,2026.0,ZG-1711,Zug,ZG,1,130,13300.414345588699,38.342738366476205,33.07468487980825,0.43893326433080465,4.829120222337148,11.619118615569388,49.96185698204559,86.26062271213807,1.144762432290367,12.59461485557156,439907.0132512273,5837.994285661511,64229.29988174549,154539.0919176158
municipality,weighted,2035,2035.0,ZG-1711,Zug,ZG,1,130,14231.140443044907,30.123578256748473,24.76091096283576,0.7084623019856049,4.654204991927108,6.623021531097268,36.74659978784574,82.1977746195828,2.3518530765079038,15.45037230390929,352376.001409846,10082.226518160036,66234.64489083536,94253.14956635554
municipality,weighted,1982,1982.0,ZH-141,Thalwil,ZH,1,130,10446.181580293902,47.28048020619535,37.74420128790457,1.944811312955609,7.59146760533517,20.54319401523681,67.82367422143216,79.83041018893628,4.113349324021402,16.056240487042327,394282.78025661415,20315.852114544083,79301.84906625011,214597.9349223707
municipality,weighted,2002,2002.0,ZH-141,Thalwil,ZH,1,130,11497.248734606092,39.48448455734621,31.755953883619142,2.3019855520533734,5.426545121673692,11.94425733943629,51.4287418967825,80.42641113244785,5.830101564856522,13.74348730269563,365106.1006046496,26466.50047542715,62390.33903344572,137326.0975816434
municipality,weighted,2005,2005.0,ZH-141,Thalwil,ZH,1,130,11786.519931591112,39.18421179349826,31.459874165929076,1.822572179192701,5.901765448376477,10.41090424249631,49.595116035994565,80.28711750468116,4.6512921806305565,15.061590314688283,370802.4339020714,21481.78331681822,69561.27608886511,122708.33036006922
municipality,weighted,2008,2008.0,ZH-141,Thalwil,ZH,1,130,12343.063061545514,38.731906108204974,31.249588390491216,1.855567917499393,5.626749800214364,10.146705609744943,48.878611717949916,80.68177254997346,4.7907993794973835,14.527428070529151,385715.64015117363,22903.391820675693,69451.32761558452,125241.42720801945
municipality,weighted,2009,2009.0,ZH-141,Thalwil,ZH,1,130,12515.529531323418,38.81957578840567,31.305371647183428,1.7848880920395582,5.729316049182688,10.202359083204072,49.021934871609744,80.64326054931665,4.597907256298908,14.758832194384452,391803.303339379,22338.819626028602,71705.42420783115,127687.92639500627
municipality,weighted,2011,2011.0,ZH-141,Thalwil,ZH,1,130,12895.911767241094,39.05675050194492,31.58793100878404,1.7909746833608327,5.677844809800047,10.347743770406638,49.404494272351556,80.87700743872956,4.585570126402725,14.537422434867707,407355.1711989779,23096.251493983855,73220.98569526919,133443.59065318268
municipality,weighted,2012,2012.0,ZH-141,Thalwil,ZH,1,130,13045.71843429514,38.98119762681243,31.706255532991054,1.8069095849606753,5.468032508860701,10.328224880066028,49.30942250687846,81.33730481174992,4.635336251746737,14.02735893650334,413630.8822892137,23572.433681626062,71334.41250016916,134739.1137114231
municipality,weighted,2013,2013.0,ZH-141,Thalwil,ZH,1,130,13202.774861564409,39.03846368289736,31.625812102413033,1.861450835699759,5.551200744784565,10.263192283071678,49.30165596596903,81.01192802899212,4.7682481842010995,14.219823786806783,417548.4770022982,24576.31629961484,73291.25364473928,135502.61707434058
municipality,weighted,2014 Q1/2,2014.0,ZH-141,Thalwil,ZH,1,130,13395.960968231979,39.133538282738456,31.694792266204352,1.9031420010905216,5.535604015443579,10.336951512000955,49.47048979473941,80.9913788965633,4.863199405431696,14.145421698005,424582.20009429427,25494.41596361153,74154.7353264704,138473.3989852713
municipality,weighted,2014 Q3/4,2014.5,ZH-141,Thalwil,ZH,1,130,13395.987689636622,38.02452518619815,31.542931113283736,1.4990084446872634,4.9825856282271515,8.8115142108152,46.83603939701335,82.95417486168361,3.9422147609915776,13.103610377324824,422548.7168886049,20080.69867169192,66746.65573829127,118038.9358951386
municipality,weighted,2015,2015.0,ZH-141,Thalwil,ZH,1,130,13581.78283567042,37.8491837826774,31.38905235450551,1.4894888368082633,4.9706425913636245,8.76368059157071,46.61286437424811,82.93191349841334,3.935326176016414,13.132760325570244,426319.2924963831,20229.913917685168,67510.1882296348,119026.40663589304
municipality,weighted,2016,2016.0,ZH-141,Thalwil,ZH,1,130,13781.106022610655,37.978381093379696,31.757960700664317,1.4897436732847102,4.730676719430667,8.64353916528765,46.621920258667345,83.62115442093,3.922609733210558,12.456235845859442,437659.8234777575,20530.31550805004,65193.957429169976,119117.52964741673
municipality,weighted,2017,2017.0,ZH-141,Thalwil,ZH,1,130,13932.284349179175,38.027502130701365,31.819668270278587,1.4690161054880024,4.738817754934769,8.692118125511984,46.71962025621335,83.67540986761026,3.8630360217690916,12.461554110620645,443320.6662380756,20466.75009518264,66022.55644069008,121101.06132128724
municipality,weighted,2018,2018.0,ZH-141,Thalwil,ZH,1,130,14086.783051707782,37.940425797695525,31.716416433082887,1.463308041912438,4.760701322700196,8.610965638310196,46.55139143600572,83.59530966310167,3.8568571942630077,12.54783314263531,446782.2774704582,20613.302924239833,67062.96670685595,121300.80481258614
municipality,weighted,2019,2019.0,ZH-141,Thalwil,ZH,1,130,14255.621692346558,38.46408310491289,32.05346669744599,1.4378766499884907,4.9727397574784105,8.54625230201334,47.01033540692623,83.33350000835432,3.7382319658227745,12.928268025822925,456942.09516701906,20497.825562494527,70889.49675710339,121832.13970484807
municipality,weighted,2020,2020.0,ZH-141,Thalwil,ZH,1,130,14387.390768314817,38.40542468624898,32.08169805832219,1.4180241606558224,4.905702467270961,8.487858277513954,46.89328296376293,83.53428798252297,3.692249655459596,12.773462362017423,461571.9264761681,20401.667718266945,70580.25838971345,122118.13382466877
municipality,weighted,2021,2021.0,ZH-141,Thalwil,ZH,1,130,14491.437579588219,38.832292700688896,32.392230589036096,1.4967943611281715,4.943267750524627,9.399363238508098,48.231655939197,83.41570465259046,3.854509371015371,12.729785976394158,469409.9876446447,21690.702053768524,71635.0560459191,136210.28565871628
municipality,weighted,2022,2022.0,ZH-141,Thalwil,ZH,1,130,14633.190375795679,38.7765259280269,32.47398902648935,1.6431613617208067,4.659375539816745,9.443402538284742,48.21992846631164,83.74651480321964,4.237515668037611,12.015969528742753,475198.06368611846,24044.693024212233,68181.52930646419,138187.10713799277
municipality,weighted,2023,2023.0,ZH-141,Thalwil,ZH,1,130,14869.44512009176,38.79700271291626,32.461023045529956,1.6872489049251205,4.648730762461185,9.462135260740189,48.25913797365645,83.66889392391919,4.348915604151563,11.982190471929252,482677.4007175416,25088.454995718996,69124.04695049892,140696.70097846136
municipality,weighted,2024,2024.0,ZH-141,Thalwil,ZH,1,130,15004.18489314547,38.60115255600584,32.440465314559766,1.3109032508438034,4.849783990602277,9.34993042924288,47.951082985248725,84.04014690362516,3.3960210098437686,12.563832086531088,486742.7395993272,19669.034752685882,72767.05568681343,140288.08489840716
municipality,weighted,2025,2025.0,ZH-141,Thalwil,ZH,1,130,15149.814857813544,38.15343097512245,32.131347119155286,1.3806224806578318,4.641461375309327,9.244439376532542,47.39787035165499,84.21614071905145,3.6186063621854934,12.165252918763045,486783.9599873432,20916.17497050141,70317.28050562894,140051.54501874928
municipality,weighted,2026,2026.0,ZH-141,Thalwil,ZH,1,130,15286.604153827626,37.960718359311585,32.03866357274727,1.3218646840747084,4.6001901024896075,9.12842454154268,47.08914290085426,84.39951865370412,3.482190909989619,12.118290436306252,489762.3676542442,20206.82217037448,70321.28512911436,139542.61251464838
municipality,weighted,2035,2035.0,ZH-141,Thalwil,ZH,1,130,16398.550813650538,38.91829238847989,32.10332332211662,1.521065075379662,5.29390399098361,6.760065989598135,45.67835837807802,82.48903369568046,3.90835512564757,13.602611178671976,526447.9787847819,24943.26292948257,86812.35359873211,110855.28563405582
municipality,weighted,1982,1982.0,ZH-230,Winterthur,ZH,1,130,28329.988599965498,41.859494895648524,33.07087571075164,1.8919072803993828,6.896711904497504,21.098076358914692,62.95757125456322,79.0044786569785,4.519661035365371,16.47586030765614,936897.5318764698,53597.711685906244,195383.76963166063,597708.2627292548
municipality,weighted,2002,2002.0,ZH-230,Winterthur,ZH,1,130,31180.304952580496,36.36261537679823,31.747535458784096,1.892300093648805,2.7227798243653316,10.962733736324987,47.32534911312322,87.30817387530693,5.203971370156776,7.487854754536293,989897.8370977506,59002.49398176637,84897.10524244461,341821.38101255527
municipality,weighted,2005,2005.0,ZH-230,Winterthur,ZH,1,130,31966.31430746501,32.41416054936366,28.699523221251525,1.3166085425782361,2.398028785533892,10.360195844616028,42.77435639397969,88.54007857937553,4.061831373276404,7.398090047348055,917417.9797649169,42087.122491949325,76656.141876725,331177.2766558889
municipality,weighted,2008,2008.0,ZH-230,Winterthur,ZH,1,130,33476.15581345392,32.25811399630911,28.630293844041677,1.293582888517366,2.334237263750071,9.371535460443537,41.62964945675265,88.75377477839366,4.010100803368028,7.236124418238302,958432.1777081098,43304.18233362514,78141.29034686771,313722.9812851165
municipality,weighted,2009,2009.0,ZH-230,Winterthur,ZH,1,130,33943.19473736176,32.48045844704991,28.843792467446203,1.299530214404998,2.337135765198713,9.481785233185677,41.96224368023559,88.80352632481387,4.000960197416887,7.195513477769237,979050.4646865746,44110.20713463433,79329.8544057929,321842.0826278625
municipality,weighted,2011,2011.0,ZH-230,Winterthur,ZH,1,130,34975.01157719175,33.26075570432729,29.070414939808906,1.6108444375908741,2.579496326927509,9.25345333128666,42.514209035613945,87.40154673042137,4.843078286947341,7.755374982631292,1016738.0990735844,56339.30285379575,90217.91389761321,323639.63739075453
municipality,weighted,2012,2012.0,ZH-230,Winterthur,ZH,1,130,35381.606643314924,33.25155455971566,29.04274930209876,1.608976228794065,2.5998290288228323,9.221542212259989,42.47309677197565,87.34253085804332,4.838800020325497,7.818669121631178,1027579.1316472674,56928.16402563588,91986.12803768092,326272.97919890704
municipality,weighted,2013,2013.0,ZH-230,Winterthur,ZH,1,130,35807.57477968649,33.29090326373854,29.054195260146887,1.5910536893410758,2.6456543142505744,9.193590461098747,42.48449372483729,87.27367662563124,4.779244578425422,7.947078795943338,1040360.2694413224,56971.77395957665,94734.46469872762,329200.17792960576
municipality,weighted,2014 Q1/2,2014.0,ZH-230,Winterthur,ZH,1,130,36330.7611824522,33.55364584074978,29.19769241996329,1.6138050855103312,2.742148335276157,9.16706883791223,42.72071467866201,87.01794302335892,4.809626629456818,8.172430347184237,1060774.3903883812,58630.7671567027,99624.33629577693,333046.5886932889
municipality,weighted,2014 Q3/4,2014.5,ZH-230,Winterthur,ZH,1,130,36330.83365272696,32.47281297458245,28.824193824355376,1.3294448469012379,2.319174303325838,9.270316208497677,41.74312918308013,88.76408042295883,4.094024277914693,7.141895299126481,1047206.9910066149,48299.83958324393,84257.53582580996,336798.3160791076
municipality,weighted,2015,2015.0,ZH-230,Winterthur,ZH,1,130,36834.94004125462,32.3498404655854,28.73127034847211,1.3272821414576241,2.291287975655672,9.242926994795605,41.592767460381005,88.8142566855536,4.102901659962192,7.082841654484211,1058314.6205950468,48890.358098419616,84399.45520052435,340462.66165898985
municipality,weighted,2016,2016.0,ZH-230,Winterthur,ZH,1,130,37375.64059256248,31.33814158155871,28.098397752602736,1.2185777545670335,2.021166074388941,7.992364269682431,39.33050585124114,89.6619784535582,3.888481234267317,6.449540312174475,1050195.6156281452,45545.124188789254,75542.37677424145,298719.73442848865
municipality,weighted,2017,2017.0,ZH-230,Winterthur,ZH,1,130,37786.34216387528,31.405765327478946,28.16690233486501,1.2129059309826649,2.0259570616312694,8.007414531259684,39.41317985873863,89.68704325832798,3.862048634495191,6.450908107176831,1064324.2093216667,45831.27852070467,76553.5067401185,302570.9053261654
municipality,weighted,2018,2018.0,ZH-230,Winterthur,ZH,1,130,38203.44189393728,31.344458526429925,28.1071452636178,1.1976504605319345,2.0396628022801906,7.940003358083677,39.284461884513604,89.67181627947922,3.820932046160775,6.5072516743600115,1073789.690883077,45754.36977817898,77922.13935013654,303335.4569282166
municipality,weighted,2019,2019.0,ZH-230,Winterthur,ZH,1,130,38662.91083235908,29.04443152226683,26.866390525169816,0.897506306650848,1.2805346904461665,7.731052225950495,36.775483748217326,92.50100317705574,3.090114901931468,4.408881921012806,1038732.8612619773,34700.20630552166,49509.198554462666,298904.98285223515
municipality,weighted,2020,2020.0,ZH-230,Winterthur,ZH,1,130,39019.18408837674,28.92681305037315,26.7917705816108,0.8665968269887484,1.2684456417736047,7.708512875380813,36.63532592575396,92.61915764780453,2.995825449141794,4.385016903053695,1045393.0283774282,33813.90112267715,49493.714002463465,300779.88293210627
municipality,weighted,2021,2021.0,ZH-230,Winterthur,ZH,1,130,39301.13824317278,29.35701994038655,27.145977968159375,0.8054865347206475,1.4055554375065271,7.583746853785433,36.940766794171985,92.46843863335926,2.7437612412850423,4.787800125355707,1066867.8328727542,31656.53765407036,55239.92855788722,298049.883501848
municipality,weighted,2022,2022.0,ZH-230,Winterthur,ZH,1,130,39685.64819527198,29.15521762624229,27.01576356393774,0.7914493832085425,1.3480046790960067,7.5714372534887024,36.726654879730994,92.66184842201675,2.714606330004437,4.6235452479788135,1072138.0885250801,31409.181786379217,53496.43946018462,300477.39517452894
municipality,weighted,2023,2023.0,ZH-230,Winterthur,ZH,1,130,40326.948991808444,29.18600130540906,27.05610317578091,0.7999993159411819,1.3298988136869696,7.5977224835482975,36.78372378895736,92.70232976645069,2.74103775837534,4.556632475173975,1091090.092686823,32261.53160744169,53630.76162382098,306392.96704796836
municipality,weighted,2024,2024.0,ZH-230,Winterthur,ZH,1,130,40691.713943077484,29.064957668669575,26.924046691451764,0.7972780110691822,1.3436329661486297,7.467303710883289,36.532261379552864,92.63404749587647,2.743090219355812,4.622862284767723,1095585.606158617,32442.608759532923,54674.72830300876,303857.3865293438
municipality,weighted,2025,2025.0,ZH-230,Winterthur,ZH,1,130,41087.705242481235,29.055752196459544,27.038107174715424,0.7284888976172648,1.2891561241268539,7.407435521875733,36.46318771833528,93.05595323052772,2.50721059531211,4.436836174160166,1110933.7779093245,29931.937097718266,52968.46683966373,304354.5273255153
municipality,weighted,2026,2026.0,ZH-230,Winterthur,ZH,1,130,41458.946343949414,29.071520583699318,27.08427805864576,0.6811106075194798,1.306131917534077,7.521584709383008,36.593105293082324,93.16429796187604,2.3428791953228107,4.492822842801136,1122885.630798001,28238.128131444904,54150.853087165066,311836.9768877805
municipality,weighted,2035,2035.0,ZH-230,Winterthur,ZH,1,130,44473.31756565631,27.220912665000252,24.27230810956769,1.0327559761694716,1.9158485792630915,5.774501459578922,32.99541412457918,89.16787033660417,3.7939799773773015,7.038149686018523,1079470.0666082588,45930.08449601429,85204.14227327894,256811.2371951993
municipality,weighted,1982,1982.0,ZH-243,Dietikon,ZH,1,130,6792.2756549219575,74.1449747577362,51.89702360139247,3.3647421464836302,18.8832090098601,30.43804890276514,104.58302366050134,69.99398647172322,4.538058253411918,25.467955274864867,352498.88997064834,22854.25616665061,128259.96084447572,206743.61854557565
municipality,weighted,2002,2002.0,ZH-243,Dietikon,ZH,1,130,7475.542353293509,53.1863122774522,41.992164994485755,3.2450648098499335,7.94908247311651,12.413657242260731,65.59996951971293,78.95295461627241,6.10131567859358,14.94572970513401,313914.2079227674,24258.619425215526,59423.702697605586,92798.8204737888
municipality,weighted,2005,2005.0,ZH-243,Dietikon,ZH,1,130,7663.805375410077,46.29837304848386,38.25915906716395,2.4690807165266095,5.570133264793297,10.931611916392526,57.22998496487639,82.63607670856769,5.332975121914062,12.030948169518243,293210.74891760026,18922.554067637997,42688.41725647335,83777.7461667459
municipality,weighted,2008,2008.0,ZH-243,Dietikon,ZH,1,130,8026.035000495049,44.61974573642179,36.695524896655684,2.8107436983272596,5.113477141438846,10.984991313775422,55.604737050197215,82.24055133219238,6.299327017529219,11.460121650278397,294519.56718209595,22559.127300195483,41040.94651141955,88165.92476449563
municipality,weighted,2009,2009.0,ZH-243,Dietikon,ZH,1,130,8137.947794244463,45.09186970812882,37.108935126026196,2.7551551809738988,5.227779401128719,10.744779449055438,55.836649157184254,82.29628836911253,6.110093014123166,11.593618616764287,301990.57675560575,22421.309027807743,42543.39584621209,87440.45421708393
municipality,weighted,2011,2011.0,ZH-243,Dietikon,ZH,1,130,8385.381384608787,45.789089545942616,37.70497655305981,2.765157825774082,5.318955167108726,10.689163929286197,56.47825347522881,82.34489247755934,6.038901085813581,11.616206436627085,316170.60849513847,23186.902957751292,44601.46764384223,89632.71622966819
municipality,weighted,2012,2012.0,ZH-243,Dietikon,ZH,1,130,8482.746332930921,45.892202601232945,37.77671376805223,2.8193324018261863,5.296156431354525,10.662006066179819,56.554208667412766,82.31619235254861,6.143380012338833,11.540427635112545,320450.2801861261,23915.68159290441,44925.951546701115,90443.0928595741
